Date,Time,Tel,Confirmations,Label
20200303,0706,c3,0,0
20200303,0730,c3,0,0
20200303,0742,c3,0,0
20200303,0754,c3,0,0
20200303,0806,c3,0,0
20200303,0818,c3,0,0
20200303,0830,c3,0,0
20200303,0842,c3,0,0
20200303,0906,c3,0,0
20200303,0918,c3,0,0
20200303,0930,c3,0,0
20200303,0942,c3,0,0
20200303,0954,c3,0,0
20200303,1006,c3,0,0
20200303,1018,c3,0,0
20200303,1030,c3,0,0
20200303,1042,c3,0,0
20200303,1054,c3,0,0
20200303,1106,c3,0,0
20200303,1118,c3,0,0
20200303,1130,c3,0,0
20200303,1142,c3,0,0
20200303,1154,c3,0,0
20200303,1206,c3,0,0
20200303,1218,c3,0,0
20200303,1230,c3,0,0
20200303,1242,c3,0,0
20200303,1254,c3,0,0
20200303,1330,c3,0,0
20200303,1342,c3,0,0
20200303,1354,c3,0,0
20200303,1406,c3,0,0
20200303,1418,c3,0,0
20200303,1430,c3,0,0
20200303,1442,c3,0,0
20200303,1506,c3,0,0
20200303,1518,c3,0,0
20200303,1530,c3,0,0
20200303,1542,c3,0,0
20200303,1554,c3,0,0
20200303,1606,c3,0,0
20200303,1618,c3,0,0
20200303,1630,c3,0,0
20200303,1642,c3,0,0
20200303,1759,c3,0,0
20200303,1806,c3,0,0
20200303,1818,c3,0,0
20200303,1830,c3,0,0
20200303,1842,c3,0,0
20200303,1854,c3,0,0
20200303,1906,c3,0,0
20200303,1918,c3,0,0
20200303,1930,c3,0,0
20200303,1942,c3,0,0
20200303,1954,c3,0,0
20200303,2006,c3,0,0
20200303,2018,c3,0,0
20200303,2030,c3,0,0
20200303,2042,c3,0,0
20200303,2118,c3,0,0
20200303,2130,c3,0,0
20200303,2142,c3,0,0
20200303,2154,c3,0,0
20200303,2206,c3,0,0
20200303,2218,c3,0,0
20200303,2230,c3,0,0
20200303,2306,c3,0,0
20200303,2318,c3,0,0
20200303,2330,c3,0,0
20200303,2342,c3,0,0
20200303,2354,c3,0,0
20200304,0006,c3,0,0
20200304,0018,c3,0,0
20200304,0030,c3,0,0
20200304,0042,c3,0,0
20200304,0130,c3,0,0
20200304,0142,c3,0,0
20200304,0154,c3,0,0
20200304,0206,c3,0,0
20200304,0218,c3,0,0
20200304,0230,c3,0,0
20200304,0242,c3,0,0
20200304,0306,c3,0,0
20200304,0318,c3,0,0
20200304,0330,c3,0,0
20200304,0342,c3,0,0
20200304,0354,c3,0,0
20200304,0406,c3,0,0
20200304,0418,c3,0,0
20200304,0430,c3,0,0
20200304,0442,c3,0,0
20200304,0454,c3,0,0
20200304,0506,c3,0,0
20200304,0518,c3,0,0
20200304,0530,c3,0,0
20200304,0542,c3,0,0
20200304,0554,c3,0,0
20200304,0606,c3,0,0
20200304,0618,c3,0,0
20200304,0630,c3,0,0
20200304,0642,c3,0,0
20200304,0654,c3,0,0
20200304,0706,c3,0,0
20200304,0718,c3,0,0
20200304,0730,c3,0,0
20200304,0742,c3,0,0
20200304,0806,c3,0,0
20200304,0818,c3,0,0
20200304,0830,c3,0,0
20200304,0906,c3,0,0
20200304,0918,c3,0,0
20200304,0930,c3,0,0
20200304,0942,c3,0,0
20200304,0954,c3,0,0
20200304,1006,c3,0,0
20200304,1018,c3,0,0
20200304,1030,c3,0,0
20200304,1042,c3,0,0
20200304,1054,c3,0,0
20200304,1106,c3,0,0
20200304,1118,c3,0,0
20200304,1130,c3,0,0
20200304,1142,c3,0,0
20200304,1154,c3,0,0
20200304,1206,c3,0,0
20200304,1218,c3,0,0
20200304,1230,c3,0,0
20200304,1242,c3,0,0
20200304,1254,c3,0,0
20200304,1330,c3,0,0
20200304,1342,c3,0,0
20200304,1354,c3,0,0
20200304,1406,c3,0,0
20200304,1418,c3,0,0
20200304,1430,c3,0,0
20200304,1442,c3,0,0
20200304,1510,c3,0,0
20200304,1521,c3,0,0
20200304,1531,c3,0,0
20200304,1542,c3,0,0
20200304,1554,c3,0,0
20200304,1606,c3,0,0
20200304,1618,c3,0,0
20200304,1630,c3,0,0
20200304,1642,c3,0,0
20200304,1654,c3,0,0
20200304,1706,c3,0,0
20200304,1718,c3,0,0
20200304,1730,c3,0,0
20200304,1754,c3,0,0
20200304,1806,c3,0,0
20200304,1818,c3,0,0
20200304,1830,c3,0,0
20200304,1842,c3,0,0
20200304,1854,c3,0,0
20200304,1906,c3,0,0
20200304,1918,c3,0,0
20200304,1930,c3,0,0
20200304,1942,c3,0,0
20200304,1954,c3,0,0
20200304,2006,c3,0,0
20200304,2018,c3,0,0
20200304,2030,c3,0,0
20200304,2118,c3,0,0
20200304,2130,c3,0,0
20200304,2142,c3,0,0
20200304,2154,c3,0,0
20200304,2206,c3,0,0
20200304,2218,c3,0,0
20200304,2230,c3,0,0
20200304,2306,c3,0,0
20200304,2318,c3,0,0
20200304,2330,c3,0,0
20200304,2342,c3,0,0
20200304,2354,c3,0,0
20200305,0006,c3,0,0
20200305,0018,c3,0,0
20200305,0030,c3,0,0
20200305,0042,c3,0,0
20200305,0054,c3,0,0
20200305,0130,c3,0,0
20200305,0142,c3,0,0
20200305,0154,c3,0,0
20200305,0206,c3,0,0
20200305,0218,c3,0,0
20200305,0230,c3,0,0
20200305,0242,c3,0,0
20200305,0306,c3,0,0
20200305,0318,c3,0,0
20200305,0330,c3,0,0
20200305,0342,c3,0,0
20200305,0354,c3,0,0
20200305,0406,c3,0,0
20200305,0418,c3,0,0
20200305,0430,c3,0,0
20200305,0442,c3,0,0
20200305,0454,c3,0,0
20200305,0506,c3,0,0
20200305,0518,c3,0,0
20200305,0530,c3,0,0
20200305,0542,c3,0,0
20200305,0554,c3,0,0
20200305,0606,c3,0,0
20200305,0618,c3,0,0
20200305,0630,c3,0,0
20200305,0642,c3,0,0
20200305,0654,c3,0,0
20200305,0706,c3,0,0
20200305,0718,c3,0,0
20200305,0730,c3,0,0
20200305,0742,c3,0,0
20200305,0754,c3,0,0
20200305,0806,c3,0,0
20200305,0818,c3,0,0
20200305,0830,c3,0,0
20200305,0842,c3,0,0
20200305,0906,c3,0,0
20200305,0918,c3,0,0
20200305,0930,c3,0,0
20200305,0942,c3,0,0
20200305,0954,c3,0,0
20200305,1006,c3,0,0
20200305,1018,c3,0,0
20200305,1030,c3,0,0
20200305,1042,c3,0,0
20200305,1054,c3,0,0
20200305,1106,c3,0,0
20200305,1118,c3,0,0
20200305,1130,c3,0,0
20200305,1142,c3,0,0
20200305,1154,c3,0,0
20200305,1206,c3,0,0
20200305,1218,c3,0,0
20200305,1230,c3,0,0
20200305,1242,c3,0,0
20200305,1254,c3,0,0
20200305,1342,c3,0,0
20200305,1354,c3,0,0
20200305,1406,c3,0,0
20200305,1418,c3,0,0
20200305,1430,c3,0,0
20200305,1442,c3,0,0
20200305,1506,c3,0,0
20200305,1518,c3,0,0
20200305,1530,c3,0,0
20200305,1542,c3,0,0
20200305,1554,c3,0,0
20200305,1606,c3,0,0
20200305,1618,c3,0,0
20200305,1630,c3,0,0
20200305,1642,c3,0,0
20200305,1654,c3,0,0
20200305,1706,c3,0,0
20200305,1730,c3,0,0
20200305,1818,c3,0,0
20200305,1830,c3,0,0
20200305,1842,c3,0,0
20200305,1854,c3,0,0
20200305,1906,c3,0,0
20200305,1918,c3,0,0
20200305,1930,c3,0,0
20200305,1942,c3,0,0
20200305,1954,c3,0,0
20200305,2006,c3,0,0
20200305,2018,c3,0,0
20200305,2030,c3,0,0
20200305,2118,c3,0,0
20200305,2130,c3,0,0
20200305,2142,c3,0,0
20200305,2154,c3,0,0
20200305,2206,c3,0,0
20200305,2218,c3,0,0
20200305,2230,c3,0,0
20200305,2306,c3,0,0
20200305,2318,c3,0,0
20200305,2330,c3,0,0
20200305,2342,c3,0,0
20200305,2354,c3,0,0
20200306,0006,c3,0,0
20200306,0018,c3,0,0
20200306,0030,c3,0,0
20200306,0042,c3,0,0
20200306,0054,c3,0,0
20200306,0130,c3,0,0
20200306,0142,c3,0,0
20200306,0154,c3,0,0
20200306,0218,c3,0,0
20200306,0230,c3,0,0
20200306,0242,c3,0,0
20200306,0306,c3,0,0
20200306,0318,c3,0,0
20200306,0330,c3,0,0
20200306,0422,c3,0,0
20200306,0433,c3,0,0
20200306,0443,c3,0,0
20200306,0454,c3,0,0
20200306,0506,c3,0,0
20200306,0518,c3,0,0
20200306,0530,c3,0,0
20200306,0542,c3,0,0
20200306,0618,c3,0,0
20200306,0630,c3,0,0
20200306,0730,c3,0,0
20200306,0742,c3,0,0
20200306,0806,c3,0,0
20200306,0830,c3,0,0
20200306,0842,c3,0,0
20200306,0906,c3,0,0
20200306,0930,c3,0,0
20200306,0942,c3,0,0
20200306,0954,c3,0,0
20200306,1006,c3,0,0
20200306,1018,c3,0,0
20200306,1030,c3,0,0
20200306,1042,c3,0,0
20200306,1054,c3,0,0
20200306,1106,c3,0,0
20200306,1118,c3,0,0
20200306,1130,c3,0,0
20200306,1142,c3,0,0
20200306,1154,c3,0,0
20200306,1206,c3,0,0
20200306,1218,c3,0,0
20200306,1230,c3,0,0
20200306,1242,c3,0,0
20200306,1254,c3,0,0
20200306,1330,c3,0,0
20200306,1342,c3,0,0
20200306,1354,c3,0,0
20200306,1406,c3,0,0
20200306,1418,c3,0,0
20200306,1430,c3,0,0
20200306,1442,c3,0,0
20200306,1506,c3,0,0
20200306,1518,c3,0,0
20200306,1530,c3,0,0
20200306,1542,c3,0,0
20200306,1606,c3,0,0
20200306,1618,c3,0,0
20200306,1630,c3,0,0
20200306,1642,c3,0,0
20200306,1654,c3,0,0
20200306,1706,c3,0,0
20200306,1718,c3,0,0
20200306,1730,c3,0,0
20200306,1742,c3,0,0
20200306,1754,c3,0,0
20200306,1806,c3,0,0
20200306,1818,c3,0,0
20200306,1830,c3,0,0
20200306,1842,c3,0,0
20200306,1854,c3,0,0
20200306,1906,c3,0,0
20200306,1918,c3,0,0
20200306,1930,c3,0,0
20200306,1942,c3,0,0
20200306,1954,c3,0,0
20200306,2006,c3,0,0
20200306,2018,c3,0,0
20200306,2030,c3,0,0
20200306,2042,c3,0,0
20200306,2118,c3,0,0
20200306,2130,c3,0,0
20200306,2142,c3,0,0
20200306,2154,c3,0,0
20200306,2206,c3,0,0
20200306,2218,c3,0,0
20200306,2230,c3,0,0
20200306,2306,c3,0,0
20200306,2318,c3,1,1
20200306,2330,c3,1,1
20200306,2342,c3,1,1
20200306,2354,c3,1,1
20200307,0006,c3,1,1
20200307,0018,c3,1,1
20200307,0030,c3,1,1
20200307,0042,c3,0,0
20200307,0054,c3,1,1
20200307,0130,c3,1,1
20200307,0142,c3,1,1
20200307,0154,c3,1,1
20200307,0206,c3,1,1
20200307,0218,c3,1,1
20200307,0230,c3,1,1
20200307,0242,c3,1,1
20200307,0306,c3,1,1
20200307,0318,c3,1,1
20200307,0330,c3,1,1
20200307,0342,c3,1,1
20200307,0354,c3,1,1
20200307,0406,c3,1,1
20200307,0418,c3,1,1
20200307,0430,c3,1,1
20200307,0442,c3,1,1
20200307,0454,c3,1,1
20200307,0506,c3,1,1
20200307,0518,c3,1,1
20200307,0530,c3,1,1
20200307,0542,c3,1,1
20200307,0554,c3,1,1
20200307,0606,c3,1,1
20200307,0618,c3,1,1
20200307,0630,c3,1,1
20200307,0642,c3,1,1
20200307,0654,c3,1,1
20200307,0706,c3,0,0
20200307,0718,c3,1,1
20200307,0730,c3,1,1
20200307,0742,c3,1,1
20200307,0754,c3,1,1
20200307,0806,c3,1,1
20200307,0818,c3,1,1
20200307,0830,c3,1,1
20200307,0842,c3,1,1
20200307,0906,c3,1,1
20200307,0918,c3,1,1
20200307,0930,c3,1,1
20200307,0942,c3,1,1
20200307,0954,c3,1,1
20200307,1006,c3,1,1
20200307,1018,c3,1,1
20200307,1030,c3,1,1
20200307,1042,c3,1,1
20200307,1054,c3,1,1
20200307,1106,c3,1,1
20200307,1118,c3,1,1
20200307,1130,c3,1,1
20200307,1154,c3,1,1
20200307,1206,c3,1,1
20200307,1218,c3,1,1
20200307,1230,c3,1,1
20200307,1242,c3,1,1
20200307,1254,c3,1,1
20200307,1330,c3,1,1
20200307,1342,c3,1,1
20200307,1354,c3,1,1
20200307,1406,c3,1,1
20200307,1418,c3,1,1
20200307,1430,c3,1,1
20200307,1442,c3,1,1
20200307,1506,c3,1,1
20200307,1518,c3,1,1
20200307,1530,c3,1,1
20200307,1542,c3,1,1
20200307,1554,c3,1,1
20200307,1606,c3,1,1
20200307,1618,c3,1,1
20200307,1630,c3,1,1
20200307,1642,c3,1,1
20200307,1654,c3,1,1
20200307,1706,c3,1,1
20200307,1718,c3,1,1
20200307,1730,c3,1,1
20200307,1742,c3,1,1
20200307,1754,c3,1,1
20200307,1806,c3,1,1
20200307,1818,c3,1,1
20200307,1830,c3,1,1
20200307,1842,c3,1,1
20200307,1854,c3,1,1
20200307,1906,c3,1,1
20200307,1918,c3,1,1
20200307,1930,c3,1,1
20200307,1942,c3,1,1
20200307,1954,c3,1,1
20200307,2006,c3,1,1
20200307,2018,c3,1,1
20200307,2030,c3,1,1
20200307,2042,c3,0,0
20200307,2118,c3,0,0
20200307,2130,c3,0,0
20200307,2142,c3,0,0
20200307,2154,c3,0,0
20200307,2206,c3,0,0
20200307,2218,c3,0,0
20200307,2230,c3,0,0
20200307,2306,c3,0,0
20200307,2318,c3,0,0
20200307,2330,c3,0,0
20200307,2342,c3,0,0
20200307,2354,c3,0,0
20200308,0006,c3,0,0
20200308,0018,c3,0,0
20200308,0030,c3,0,0
20200308,0042,c3,0,0
20200308,0054,c3,0,0
20200308,0130,c3,0,0
20200308,0142,c3,0,0
20200308,0154,c3,0,0
20200308,0206,c3,0,0
20200308,0218,c3,0,0
20200308,0230,c3,0,0
20200308,0242,c3,0,0
20200308,0306,c3,0,0
20200308,0318,c3,0,0
20200308,0330,c3,0,0
20200308,0342,c3,0,0
20200308,0354,c3,0,0
20200308,0406,c3,0,0
20200308,0418,c3,0,0
20200308,0430,c3,0,0
20200308,0442,c3,0,0
20200308,0454,c3,0,0
20200308,0506,c3,0,0
20200308,0518,c3,0,0
20200308,0530,c3,0,0
20200308,0542,c3,0,0
20200308,0554,c3,0,0
20200308,0606,c3,0,0
20200308,0618,c3,0,0
20200308,0630,c3,0,0
20200308,0642,c3,0,0
20200308,0654,c3,0,0
20200308,0706,c3,0,0
20200308,0718,c3,0,0
20200308,0730,c3,0,0
20200308,0742,c3,0,0
20200308,0754,c3,0,0
20200308,0806,c3,0,0
20200308,0818,c3,0,0
20200308,0830,c3,0,0
20200308,0842,c3,0,0
20200308,0906,c3,0,0
20200308,0918,c3,0,0
20200308,0930,c3,0,0
20200308,0942,c3,0,0
20200308,0954,c3,0,0
20200308,1006,c3,0,0
20200308,1018,c3,0,0
20200308,1030,c3,0,0
20200308,1042,c3,0,0
20200308,1054,c3,0,0
20200308,1106,c3,0,0
20200308,1118,c3,0,0
20200308,1130,c3,0,0
20200308,1142,c3,0,0
20200308,1154,c3,0,0
20200308,1206,c3,0,0
20200308,1218,c3,0,0
20200308,1230,c3,0,0
20200308,1242,c3,0,0
20200308,1254,c3,0,0
20200308,1330,c3,0,0
20200308,1342,c3,0,0
20200308,1354,c3,0,0
20200308,1406,c3,0,0
20200308,1418,c3,0,0
20200308,1430,c3,0,0
20200308,1442,c3,0,0
20200308,1506,c3,0,0
20200308,1518,c3,0,0
20200308,1530,c3,0,0
20200308,1542,c3,0,0
20200308,1554,c3,0,0
20200308,1606,c3,0,0
20200308,1618,c3,0,0
20200308,1630,c3,0,0
20200308,1642,c3,0,0
20200308,1654,c3,0,0
20200308,1706,c3,0,0
20200308,1718,c3,0,0
20200308,1730,c3,0,0
20200308,1742,c3,0,0
20200308,1754,c3,0,0
20200308,1806,c3,0,0
20200308,1830,c3,0,0
20200308,1842,c3,0,0
20200308,1854,c3,0,0
20200308,1906,c3,0,0
20200308,1918,c3,0,0
20200308,1930,c3,0,0
20200308,1942,c3,0,0
20200308,1954,c3,0,0
20200308,2006,c3,0,0
20200308,2018,c3,0,0
20200308,2030,c3,0,0
20200308,2042,c3,0,0
20200308,2118,c3,0,0
20200308,2130,c3,0,0
20200308,2142,c3,0,0
20200308,2154,c3,0,0
20200308,2206,c3,0,0
20200308,2218,c3,0,0
20200308,2230,c3,0,0
20200308,2306,c3,0,0
20200308,2318,c3,0,0
20200308,2330,c3,0,0
20200308,2342,c3,0,0
20200308,2354,c3,0,0
20200309,0006,c3,0,0
20200309,0018,c3,0,0
20200309,0030,c3,0,0
20200309,0042,c3,0,0
20200309,0054,c3,0,0
20200309,0130,c3,0,0
20200309,0142,c3,0,0
20200309,0154,c3,0,0
20200309,0206,c3,0,0
20200309,0218,c3,0,0
20200309,0230,c3,0,0
20200309,0242,c3,0,0
20200309,0306,c3,0,0
20200309,0318,c3,0,0
20200309,0330,c3,0,0
20200309,0342,c3,0,0
20200309,0354,c3,0,0
20200309,0406,c3,0,0
20200309,0418,c3,0,0
20200309,0430,c3,0,0
20200309,0442,c3,0,0
20200309,0454,c3,0,0
20200309,0506,c3,0,0
20200309,0518,c3,0,0
20200309,0530,c3,0,0
20200309,0542,c3,0,0
20200309,0554,c3,0,0
20200309,0606,c3,0,0
20200309,0618,c3,0,0
20200309,0630,c3,0,0
20200309,0642,c3,0,0
20200309,0654,c3,0,0
20200309,0706,c3,0,0
20200309,0718,c3,0,0
20200309,0730,c3,0,0
20200309,0742,c3,0,0
20200309,0754,c3,0,0
20200309,0806,c3,0,0
20200309,0818,c3,0,0
20200309,0830,c3,0,0
20200309,0842,c3,0,0
20200309,0906,c3,0,0
20200309,0918,c3,0,0
20200309,0930,c3,0,0
20200309,0942,c3,0,0
20200309,0954,c3,0,0
20200309,1006,c3,0,0
20200309,1018,c3,0,0
20200309,1030,c3,0,0
20200309,1042,c3,0,0
20200309,1054,c3,0,0
20200309,1106,c3,0,0
20200309,1118,c3,0,0
20200309,1130,c3,0,0
20200309,1142,c3,0,0
20200309,1154,c3,0,0
20200309,1206,c3,0,0
20200309,1218,c3,0,0
20200309,1230,c3,0,0
20200309,1242,c3,0,0
20200309,1254,c3,0,0
20200309,1330,c3,0,0
20200309,1342,c3,0,0
20200309,1354,c3,0,0
20200309,1406,c3,0,0
20200309,1418,c3,0,0
20200309,1430,c3,0,0
20200309,1442,c3,0,0
20200309,1506,c3,0,0
20200309,1518,c3,0,0
20200309,1530,c3,0,0
20200309,1542,c3,0,0
20200309,1554,c3,0,0
20200309,1806,c3,0,0
20200309,1818,c3,0,0
20200309,1830,c3,0,0
20200309,1842,c3,0,0
20200309,1854,c3,0,0
20200309,1906,c3,0,0
20200309,1918,c3,0,0
20200309,1930,c3,0,0
20200309,1942,c3,0,0
20200309,1954,c3,0,0
20200309,2006,c3,0,0
20200309,2018,c3,0,0
20200309,2030,c3,0,0
20200309,2042,c3,0,0
20200309,2118,c3,0,0
20200309,2130,c3,0,0
20200309,2142,c3,0,0
20200309,2154,c3,0,0
20200309,2206,c3,0,0
20200309,2218,c3,0,0
20200309,2230,c3,0,0
20200309,2306,c3,0,0
20200309,2318,c3,0,0
20200309,2330,c3,0,0
20200309,2342,c3,0,0
20200309,2354,c3,0,0
20200310,0006,c3,0,0
20200310,0018,c3,0,0
20200310,0030,c3,0,0
20200310,0042,c3,0,0
20200310,0054,c3,1,1
20200310,0130,c3,1,1
20200310,0142,c3,1,1
20200310,0154,c3,1,1
20200310,0206,c3,1,1
20200310,0218,c3,1,1
20200310,0230,c3,1,1
20200310,0242,c3,1,1
20200310,0306,c3,1,1
20200310,0318,c3,1,1
20200310,0330,c3,0,0
20200310,0342,c3,1,1
20200310,0354,c3,1,1
20200310,0406,c3,1,1
20200310,0418,c3,1,1
20200310,0430,c3,1,1
20200310,0442,c3,1,1
20200310,0454,c3,1,1
20200310,0506,c3,1,1
20200310,0518,c3,1,1
20200310,0530,c3,1,1
20200310,0542,c3,1,1
20200310,0554,c3,1,1
20200310,0606,c3,1,1
20200310,0618,c3,1,1
20200310,0630,c3,1,1
20200310,0642,c3,1,1
20200310,0654,c3,1,1
20200310,0706,c3,1,1
20200310,0718,c3,1,1
20200310,0730,c3,1,1
20200310,0742,c3,1,1
20200310,0754,c3,1,1
20200310,0806,c3,1,1
20200310,0818,c3,1,1
20200310,0830,c3,1,1
20200310,0842,c3,1,1
20200310,0906,c3,1,1
20200310,0918,c3,1,1
20200310,0930,c3,1,1
20200310,0942,c3,1,1
20200310,0954,c3,1,1
20200310,1006,c3,1,1
20200310,1018,c3,1,1
20200310,1030,c3,1,1
20200310,1042,c3,1,1
20200310,1054,c3,1,1
20200310,1106,c3,1,1
20200310,1118,c3,1,1
20200310,1130,c3,0,0
20200310,1142,c3,0,0
20200310,1154,c3,0,0
20200310,1206,c3,0,0
20200310,1218,c3,0,0
20200310,1230,c3,0,0
20200310,1242,c3,0,0
20200310,1254,c3,0,0
20200310,1330,c3,0,0
20200310,1342,c3,0,0
20200310,1354,c3,1,1
20200310,1406,c3,1,1
20200310,1418,c3,1,1
20200310,1430,c3,1,1
20200310,1442,c3,1,1
20200310,1506,c3,1,1
20200310,1518,c3,1,1
20200310,1530,c3,1,1
20200310,1542,c3,1,1
20200310,1554,c3,1,1
20200310,1606,c3,1,1
20200310,1618,c3,1,1
20200310,1630,c3,0,0
20200310,1642,c3,1,1
20200310,1654,c3,1,1
20200310,1706,c3,1,1
20200310,1718,c3,1,1
20200310,1730,c3,1,1
20200310,1742,c3,1,1
20200310,1754,c3,1,1
20200310,1806,c3,1,1
20200310,1818,c3,1,1
20200310,1830,c3,1,1
20200310,1842,c3,1,1
20200310,1854,c3,1,1
20200310,1906,c3,1,1
20200310,1918,c3,1,1
20200310,1930,c3,1,1
20200310,1942,c3,1,1
20200310,1954,c3,1,1
20200310,2006,c3,1,1
20200310,2018,c3,1,1
20200310,2030,c3,1,1
20200310,2042,c3,1,1
20200310,2118,c3,1,1
20200310,2130,c3,1,1
20200310,2142,c3,1,1
20200310,2154,c3,1,1
20200310,2206,c3,1,1
20200310,2218,c3,1,1
20200310,2230,c3,1,1
20200310,2306,c3,1,1
20200310,2318,c3,1,1
20200310,2330,c3,1,1
20200310,2342,c3,1,1
20200310,2354,c3,1,1
20200311,0006,c3,1,1
20200311,0018,c3,1,1
20200311,0030,c3,1,1
20200311,0042,c3,1,1
20200311,0054,c3,1,1
20200311,0130,c3,1,1
20200311,0142,c3,1,1
20200311,0154,c3,1,1
20200311,0206,c3,1,1
20200311,0218,c3,1,1
20200311,0230,c3,1,1
20200311,0242,c3,1,1
20200311,0306,c3,1,1
20200311,0318,c3,1,1
20200311,0330,c3,1,1
20200311,0342,c3,1,1
20200311,0354,c3,1,1
20200311,0406,c3,1,1
20200311,0418,c3,1,1
20200311,0430,c3,1,1
20200311,0442,c3,1,1
20200311,0454,c3,1,1
20200311,0506,c3,1,1
20200311,0518,c3,1,1
20200311,0530,c3,0,0
20200311,0542,c3,1,1
20200311,0554,c3,1,1
20200311,0606,c3,1,1
20200311,0618,c3,1,1
20200311,0630,c3,1,1
20200311,0642,c3,1,1
20200311,0654,c3,1,1
20200311,0706,c3,1,1
20200311,0718,c3,0,0
20200311,0730,c3,0,0
20200311,0742,c3,0,0
20200311,0754,c3,0,0
20200311,0806,c3,0,0
20200311,0818,c3,0,0
20200311,0830,c3,0,0
20200311,0842,c3,0,0
20200311,0906,c3,0,0
20200311,0918,c3,0,0
20200311,0930,c3,0,0
20200311,0942,c3,0,0
20200311,0954,c3,0,0
20200311,1006,c3,0,0
20200311,1018,c3,0,0
20200311,1030,c3,0,0
20200311,1042,c3,0,0
20200311,1054,c3,0,0
20200311,1106,c3,0,0
20200311,1118,c3,0,0
20200311,1130,c3,0,0
20200311,1142,c3,0,0
20200311,1154,c3,0,0
20200311,1206,c3,0,0
20200311,1218,c3,0,0
20200311,1230,c3,0,0
20200311,1242,c3,0,0
20200311,1254,c3,0,0
20200311,1330,c3,0,0
20200311,1342,c3,0,0
20200311,1354,c3,0,0
20200311,1406,c3,0,0
20200311,1418,c3,0,0
20200311,1430,c3,0,0
20200311,1442,c3,0,0
20200311,1510,c3,0,0
20200311,1521,c3,0,0
20200311,1531,c3,0,0
20200311,1542,c3,0,0
20200311,1554,c3,0,0
20200311,1606,c3,0,0
20200311,1618,c3,0,0
20200311,1630,c3,0,0
20200311,1714,c3,0,0
20200311,1726,c3,0,0
20200311,1742,c3,0,0
20200311,1754,c3,0,0
20200311,1806,c3,0,0
20200311,1818,c3,0,0
20200311,1830,c3,0,0
20200311,1842,c3,0,0
20200311,1854,c3,0,0
20200311,1906,c3,0,0
20200311,1918,c3,0,0
20200311,1930,c3,0,0
20200311,1942,c3,0,0
20200311,1954,c3,0,0
20200311,2006,c3,0,0
20200311,2018,c3,0,0
20200311,2030,c3,0,0
20200311,2118,c3,0,0
20200311,2130,c3,0,0
20200311,2142,c3,0,0
20200311,2154,c3,0,0
20200311,2206,c3,0,0
20200311,2218,c3,0,0
20200311,2230,c3,0,0
20200311,2306,c3,0,0
20200311,2318,c3,0,0
20200311,2330,c3,0,0
20200311,2342,c3,0,0
20200311,2354,c3,0,0
20200312,0006,c3,0,0
20200312,0018,c3,0,0
20200312,0030,c3,0,0
20200312,0042,c3,0,0
20200312,0054,c3,0,0
20200312,0130,c3,0,0
20200312,0142,c3,0,0
20200312,0154,c3,0,0
20200312,0206,c3,0,0
20200312,0218,c3,0,0
20200312,0230,c3,0,0
20200312,0242,c3,0,0
20200312,0306,c3,0,0
20200312,0318,c3,1,1
20200312,0330,c3,1,1
20200312,0342,c3,1,1
20200312,0354,c3,1,1
20200312,0406,c3,1,1
20200312,0418,c3,1,1
20200312,0430,c3,1,1
20200312,0442,c3,1,1
20200312,0454,c3,1,1
20200312,0506,c3,1,1
20200312,0518,c3,1,1
20200312,0530,c3,1,1
20200312,0542,c3,1,1
20200312,0554,c3,1,1
20200312,0606,c3,1,1
20200312,0618,c3,1,1
20200312,0630,c3,1,1
20200312,0642,c3,0,0
20200312,0654,c3,1,1
20200312,0706,c3,1,1
20200312,0718,c3,1,1
20200312,0730,c3,0,0
20200312,0742,c3,0,0
20200312,0754,c3,0,0
20200312,0806,c3,0,0
20200312,0818,c3,0,0
20200312,0830,c3,0,0
20200312,0842,c3,0,0
20200312,0906,c3,0,0
20200312,0918,c3,0,0
20200312,0930,c3,0,0
20200312,0942,c3,0,0
20200312,0954,c3,0,0
20200312,1006,c3,0,0
20200312,1018,c3,0,0
20200312,1030,c3,0,0
20200312,1042,c3,0,0
20200312,1054,c3,0,0
20200312,1106,c3,0,0
20200312,1118,c3,0,0
20200312,1130,c3,0,0
20200312,1142,c3,0,0
20200312,1154,c3,0,0
20200312,1206,c3,0,0
20200312,1218,c3,0,0
20200312,1230,c3,0,0
20200312,1242,c3,0,0
20200312,1254,c3,0,0
20200312,1330,c3,0,0
20200312,1342,c3,0,0
20200312,1354,c3,0,0
20200312,1406,c3,0,0
20200312,1418,c3,0,0
20200312,1430,c3,0,0
20200312,1442,c3,0,0
20200312,1506,c3,0,0
20200312,1518,c3,0,0
20200312,1530,c3,0,0
20200312,1542,c3,0,0
20200312,1554,c3,0,0
20200312,1606,c3,0,0
20200312,1618,c3,0,0
20200312,1630,c3,0,0
20200312,1642,c3,0,0
20200312,1654,c3,0,0
20200312,1706,c3,0,0
20200312,1718,c3,0,0
20200312,1730,c3,0,0
20200312,1742,c3,0,0
20200312,1754,c3,0,0
20200312,1806,c3,0,0
20200312,1818,c3,0,0
20200312,1830,c3,0,0
20200312,1842,c3,0,0
20200312,1854,c3,0,0
20200312,1906,c3,0,0
20200312,1918,c3,0,0
20200312,1930,c3,0,0
20200312,1942,c3,0,0
20200312,1954,c3,0,0
20200312,2006,c3,0,0
20200312,2018,c3,0,0
20200312,2030,c3,0,0
